Income,income_value,education_range,education_value
100k-149k,0.149318305,Bachelors degree or higher,0.621343298
100k-149k,0.162493687,Bachelors degree or higher,0.27673033
100k-149k,0.193426043,Bachelors degree or higher,0.466167758
100k-149k,0.213056758,Bachelors degree or higher,0.393378333
100k-149k,0.181512157,Bachelors degree or higher,0.497374587
100k-149k,0.134475647,Bachelors degree or higher,0.292744966
100k-149k,0.180745269,Bachelors degree or higher,0.519573649
100k-149k,0.187078746,Bachelors degree or higher,0.364569915
100k-149k,0.111181807,Bachelors degree or higher,0.295203173
100k-149k,0.19364649,Bachelors degree or higher,0.276447336
100k-149k,0.159986597,Bachelors degree or higher,0.200662647
100k-149k,0.196173821,Bachelors degree or higher,0.657906078
100k-149k,0.154875282,Bachelors degree or higher,0.477257277
100k-149k,0.120735005,Bachelors degree or higher,0.193561571
100k-149k,0.126017269,Bachelors degree or higher,0.207443289
100k-149k,0.148953143,Bachelors degree or higher,0.214247879
100k-149k,0.130755231,Bachelors degree or higher,0.241437248
100k-149k,0.174116265,Bachelors degree or higher,0.401823764
100k-149k,0.184142083,Bachelors degree or higher,0.494299242
100k-149k,0.142531905,Bachelors degree or higher,0.716839234
100k-149k,0.166375772,Bachelors degree or higher,0.246755857
100k-149k,0.149314207,Bachelors degree or higher,0.402456199
100k-149k,0.183616771,Bachelors degree or higher,0.28959722
100k-149k,0.146391632,Bachelors degree or higher,0.124953499
100k-149k,0.149437707,Bachelors degree or higher,0.320950915
100k-149k,0.157269785,Bachelors degree or higher,0.301832625
100k-149k,0.15325632,Bachelors degree or higher,0.296164783
100k-149k,0.100721638,Bachelors degree or higher,0.201873001
100k-149k,0.190764831,Bachelors degree or higher,0.348585235
100k-149k,0.130478331,Bachelors degree or higher,0.390158497
100k-149k,0.155279884,Bachelors degree or higher,0.302616346
100k-149k,0.161408706,Bachelors degree or higher,0.195608721
100k-149k,0.142785892,Bachelors degree or higher,0.195330266
100k-149k,0.19084602,Bachelors degree or higher,0.430289571
100k-149k,0.148222944,Bachelors degree or higher,0.374168176
100k-149k,0.162224363,Bachelors degree or higher,0.245042819
100k-149k,0.195075159,Bachelors degree or higher,0.26214116
100k-149k,0.159784736,Bachelors degree or higher,0.444333852
100k-149k,0.16337571,Bachelors degree or higher,0.306922924
100k-149k,0.157547828,Bachelors degree or higher,0.23545291
100k-149k,0.162932414,Bachelors degree or higher,0.291194472
100k-149k,0.170884828,Bachelors degree or higher,0.234235981
100k-149k,0.179057258,Bachelors degree or higher,0.48985033
100k-149k,0.143234908,Bachelors degree or higher,0.304442826
100k-149k,0.15454266,Bachelors degree or higher,0.196993033
100k-149k,0.106659234,Bachelors degree or higher,0.200950796
100k-149k,0.185067815,Bachelors degree or higher,0.327577059
100k-149k,0.143577581,Bachelors degree or higher,0.230084347
100k-149k,0.108208112,Bachelors degree or higher,0.192187527
100k-149k,0.153967957,Bachelors degree or higher,0.614755975
100k-149k,0.169855882,Bachelors degree or higher,0.295935518
100k-149k,0.179428986,Bachelors degree or higher,0.254305751
100k-149k,0.159665268,Bachelors degree or higher,0.467413437
100k-149k,0.157941607,Bachelors degree or higher,0.29549378
100k-149k,0.126212392,Bachelors degree or higher,0.23430317
100k-149k,0.176135623,Bachelors degree or higher,0.682122658
100k-149k,0.152794213,Bachelors degree or higher,0.27804064
100k-149k,0.149319653,Bachelors degree or higher,0.255875121
100k-149k,0.183097924,Bachelors degree or higher,0.452990181
100k-149k,0.176175209,Bachelors degree or higher,0.416003051
100k-149k,0.150517003,Bachelors degree or higher,0.248906438
100k-149k,0.181000941,Bachelors degree or higher,0.321435064
100k-149k,0.120994768,Bachelors degree or higher,0.179849662
100k-149k,0.194471324,Bachelors degree or higher,0.327603287
100k-149k,0.127314946,Bachelors degree or higher,0.185507302
100k-149k,0.176160134,Bachelors degree or higher,0.377401775
100k-149k,0.152778891,Bachelors degree or higher,0.276657336
100k-149k,0.151410374,Bachelors degree or higher,0.279301177
100k-149k,0.142818736,Bachelors degree or higher,0.214856489
100k-149k,0.130841523,Bachelors degree or higher,0.212481588
100k-149k,0.144473572,Bachelors degree or higher,0.32723078
100k-149k,0.147565876,Bachelors degree or higher,0.187107359
100k-149k,0.17169683,Bachelors degree or higher,0.363754566
100k-149k,0.192516861,Bachelors degree or higher,0.451073992
100k-149k,0.191441116,Bachelors degree or higher,0.349458421
100k-149k,0.131433957,Bachelors degree or higher,0.257268597
100k-149k,0.11797979,Bachelors degree or higher,0.208362101
100k-149k,0.193636176,Bachelors degree or higher,0.274460383
100k-149k,0.165772939,Bachelors degree or higher,0.265083964
100k-149k,0.150280688,Bachelors degree or higher,0.248878971
100k-149k,0.14495158,Bachelors degree or higher,0.243469763
100k-149k,0.156300094,Bachelors degree or higher,0.216778845
100k-149k,0.145734321,Bachelors degree or higher,0.263476133
100k-149k,0.146533615,Bachelors degree or higher,0.210406381
100k-149k,0.132662325,Bachelors degree or higher,0.281366343
100k-149k,0.177488071,Bachelors degree or higher,0.412098286
100k-149k,0.196667656,Bachelors degree or higher,0.434863641
100k-149k,0.136653948,Bachelors degree or higher,0.243127004
100k-149k,0.137121488,Bachelors degree or higher,0.169888946
100k-149k,0.222723478,Bachelors degree or higher,0.430736893
100k-149k,0.185013517,Bachelors degree or higher,0.520023549
100k-149k,0.103149697,Bachelors degree or higher,0.217630744
100k-149k,0.153553653,Bachelors degree or higher,0.278747327
100k-149k,0.174643845,Bachelors degree or higher,0.560079367
100k-149k,0.183384656,Bachelors degree or higher,0.379178581
100k-149k,0.196633006,Bachelors degree or higher,0.349276222
100k-149k,0.181729281,Bachelors degree or higher,0.276130236
100k-149k,0.119280857,Bachelors degree or higher,0.210983709
100k-149k,0.186013781,Bachelors degree or higher,0.247760996
100k-149k,0.216576263,Bachelors degree or higher,0.338062013
100k-149k,0.139927204,Bachelors degree or higher,0.169039478
100k-149k,0.131005651,Bachelors degree or higher,0.177736146
100k-149k,0.138484868,Bachelors degree or higher,0.201787345
100k-149k,0.13384703,Bachelors degree or higher,0.221042978
100k-149k,0.188481938,Bachelors degree or higher,0.312447083
100k-149k,0.154203488,Bachelors degree or higher,0.264366019
100k-149k,0.15176148,Bachelors degree or higher,0.32076206
100k-149k,0.185799924,Bachelors degree or higher,0.301584814
100k-149k,0.198350664,Bachelors degree or higher,0.300663692
100k-149k,0.206865828,Bachelors degree or higher,0.335355318
100k-149k,0.183126484,Bachelors degree or higher,0.290769247
100k-149k,0.183547175,Bachelors degree or higher,0.470568862
100k-149k,0.144996779,Bachelors degree or higher,0.229248341
100k-149k,0.166619641,Bachelors degree or higher,0.216939889
100k-149k,0.143278008,Bachelors degree or higher,0.296240574
100k-149k,0.195155549,Bachelors degree or higher,0.400618474
100k-149k,0.155180404,Bachelors degree or higher,0.285968586
100k-149k,0.088057041,Bachelors degree or higher,0.080189135
100k-149k,0.148267823,Bachelors degree or higher,0.25955766
100k-149k,0.16830712,Bachelors degree or higher,0.241733307
100k-149k,0.18593447,Bachelors degree or higher,0.329317159
100k-149k,0.136874148,Bachelors degree or higher,0.128920116
100k-149k,0.157092578,Bachelors degree or higher,0.322601986
100k-149k,0.163219896,Bachelors degree or higher,0.299371248
100k-149k,0.147475857,Bachelors degree or higher,0.298538829
100k-149k,0.155304849,Bachelors degree or higher,0.163066502
100k-149k,0.162586426,Bachelors degree or higher,0.424510484
100k-149k,0.160811087,Bachelors degree or higher,0.278084867
100k-149k,0.167174932,Bachelors degree or higher,0.288044433
100k-149k,0.185804411,Bachelors degree or higher,0.282454835
100k-149k,0.109692433,Bachelors degree or higher,0.27499607
100k-149k,0.173037329,Bachelors degree or higher,0.283035592
100k-149k,0.160121611,Bachelors degree or higher,0.467624879
100k-149k,0.140969076,Bachelors degree or higher,0.159618208
100k-149k,0.169922045,Bachelors degree or higher,0.363640784
100k-149k,0.158041727,Bachelors degree or higher,0.333627054
100k-149k,0.168473878,Bachelors degree or higher,0.22489551
100k-149k,0.195204442,Bachelors degree or higher,0.297225673
100k-149k,0.125996485,Bachelors degree or higher,0.221244082
100k-149k,0.144475818,Bachelors degree or higher,0.332050681
100k-149k,0.197474769,Bachelors degree or higher,0.465596422
100k-149k,0.197076931,Bachelors degree or higher,0.286860025
100k-149k,0.144807669,Bachelors degree or higher,0.367558516
100k-149k,0.152087906,Bachelors degree or higher,0.171440013
100k-149k,0.194276564,Bachelors degree or higher,0.338862133
100k-149k,0.164283003,Bachelors degree or higher,0.281886415
100k-149k,0.149547425,Bachelors degree or higher,0.196436542
100k-149k,0.161426023,Bachelors degree or higher,0.209944351
100k-149k,0.066453528,Bachelors degree or higher,0.069558478
100k-149k,0.131072611,Bachelors degree or higher,0.202544084
100k-149k,0.146662753,Bachelors degree or higher,0.284330576
100k-149k,0.11474698,Bachelors degree or higher,0.138622357
100k-149k,0.18692853,Bachelors degree or higher,0.330405817
100k-149k,0.148923092,Bachelors degree or higher,0.271445106
100k-149k,0.175869259,Bachelors degree or higher,0.370043858
100k-149k,0.115951955,Bachelors degree or higher,0.228844722
100k-149k,0.163268444,Bachelors degree or higher,0.260902722
100k-149k,0.180517507,Bachelors degree or higher,0.359613235
100k-149k,0.181663647,Bachelors degree or higher,0.42695911
100k-149k,0.15365572,Bachelors degree or higher,0.238625477
100k-149k,0.20050851,Bachelors degree or higher,0.49932987
100k-149k,0.135034493,Bachelors degree or higher,0.313865222
100k-149k,0.141841674,Bachelors degree or higher,0.214337969
100k-149k,0.185034018,Bachelors degree or higher,0.354091774
100k-149k,0.21854635,Bachelors degree or higher,0.470154444
100k-149k,0.176604875,Bachelors degree or higher,0.321694992
100k-149k,0.207002996,Bachelors degree or higher,0.486843641
100k-149k,0.17938161,Bachelors degree or higher,0.332678195
100k-149k,0.125289563,Bachelors degree or higher,0.214499711
100k-149k,0.13045887,Bachelors degree or higher,0.208413129
100k-149k,0.156286128,Bachelors degree or higher,0.224344396
100k-149k,0.189037534,Bachelors degree or higher,0.427408779
100k-149k,0.13666089,Bachelors degree or higher,0.212581306
100k-149k,0.163080886,Bachelors degree or higher,0.284242021
100k-149k,0.174488344,Bachelors degree or higher,0.58287507
100k-149k,0.155156526,Bachelors degree or higher,0.404203667
100k-149k,0.130051649,Bachelors degree or higher,0.178280065
100k-149k,0.175889438,Bachelors degree or higher,0.34337408
100k-149k,0.118264059,Bachelors degree or higher,0.389591171
100k-149k,0.136115468,Bachelors degree or higher,0.226346808
100k-149k,0.143632813,Bachelors degree or higher,0.244031071
100k-149k,0.211965233,Bachelors degree or higher,0.430316751
100k-149k,0.178532542,Bachelors degree or higher,0.286280385
100k-149k,0.141554502,Bachelors degree or higher,0.241382829
100k-149k,0.196627962,Bachelors degree or higher,0.257399317
100k-149k,0.165884079,Bachelors degree or higher,0.238337992
100k-149k,0.154582722,Bachelors degree or higher,0.445245827
100k-149k,0.148910421,Bachelors degree or higher,0.210446399
100k-149k,0.182296327,Bachelors degree or higher,0.253724493
100k-149k,0.191949519,Bachelors degree or higher,0.291332213
100k-149k,0.171698527,Bachelors degree or higher,0.460026267
100k-149k,0.182034529,Bachelors degree or higher,0.469401681
100k-149k,0.15450609,Bachelors degree or higher,0.100863416
100k-149k,0.134516442,Bachelors degree or higher,0.207234864
100k-149k,0.138680772,Bachelors degree or higher,0.315372247
100k-149k,0.120476701,Bachelors degree or higher,0.174125803
100k-149k,0.189891139,Bachelors degree or higher,0.282266644
100k-149k,0.153009314,Bachelors degree or higher,0.271165151
100k-149k,0.168018868,Bachelors degree or higher,0.701964364
100k-149k,0.16531728,Bachelors degree or higher,0.196713153
100k-149k,0.152924767,Bachelors degree or higher,0.372198648
100k-149k,0.193126368,Bachelors degree or higher,0.529507117
100k-149k,0.203459161,Bachelors degree or higher,0.278664907
100k-149k,0.173150267,Bachelors degree or higher,0.191485079
100k-149k,0.200247241,Bachelors degree or higher,0.198664473
100k-149k,0.119593524,Bachelors degree or higher,0.164868718
100k-149k,0.114594168,Bachelors degree or higher,0.16926467
100k-149k,0.169987912,Bachelors degree or higher,0.342645985
100k-149k,0.191505312,Bachelors degree or higher,0.273824259
100k-149k,0.204575463,Bachelors degree or higher,0.445079186
100k-149k,0.155056127,Bachelors degree or higher,0.482604096
100k-149k,0.145917513,Bachelors degree or higher,0.219156587
100k-149k,0.150661459,Bachelors degree or higher,0.34323986
100k-149k,0.166138574,Bachelors degree or higher,0.233225965
100k-149k,0.135694261,Bachelors degree or higher,0.233030526
100k-149k,0.171541257,Bachelors degree or higher,0.275766134
100k-149k,0.151188405,Bachelors degree or higher,0.271250616
100k-149k,0.176200369,Bachelors degree or higher,0.299865367
100k-149k,0.120836077,Bachelors degree or higher,0.177524447
100k-149k,0.180383549,Bachelors degree or higher,0.458249681
100k-149k,0.212343158,Bachelors degree or higher,0.314088453
100k-149k,0.149839549,Bachelors degree or higher,0.27632023
100k-149k,0.178311588,Bachelors degree or higher,0.401626451
100k-149k,0.169021125,Bachelors degree or higher,0.241459296
100k-149k,0.133391472,Bachelors degree or higher,0.199488266
100k-149k,0.173489191,Bachelors degree or higher,0.438679963
100k-149k,0.181235158,Bachelors degree or higher,0.361364871
100k-149k,0.198970785,Bachelors degree or higher,0.188885781
100k-149k,0.198601727,Bachelors degree or higher,0.425802411
100k-149k,0.158704629,Bachelors degree or higher,0.22815116
100k-149k,0.160616429,Bachelors degree or higher,0.249422877
100k-149k,0.143315332,Bachelors degree or higher,0.256875401
100k-149k,0.196510305,Bachelors degree or higher,0.457556516
100k-149k,0.147943381,Bachelors degree or higher,0.308514728
100k-149k,0.145384302,Bachelors degree or higher,0.216152104
100k-149k,0.147029187,Bachelors degree or higher,0.208246267
100k-149k,0.222624897,Bachelors degree or higher,0.336918244
100k-149k,0.155865608,Bachelors degree or higher,0.257561862
100k-149k,0.162335543,Bachelors degree or higher,0.19961201
100k-149k,0.116473775,Bachelors degree or higher,0.26735737
100k-149k,0.193429305,Bachelors degree or higher,0.38039479
100k-149k,0.210252786,Bachelors degree or higher,0.273562699
100k-149k,0.156670861,Bachelors degree or higher,0.280999786
100k-149k,0.163458615,Bachelors degree or higher,0.271458417
100k-149k,0.166741904,Bachelors degree or higher,0.196806045
100k-149k,0.200038248,Bachelors degree or higher,0.378530704
100k-149k,0.187674584,Bachelors degree or higher,0.238797673
100k-149k,0.191885429,Bachelors degree or higher,0.454870923
100k-149k,0.197027804,Bachelors degree or higher,0.286487018
100k-149k,0.190394534,Bachelors degree or higher,0.478122783
100k-149k,0.161064164,Bachelors degree or higher,0.343719809
100k-149k,0.213608573,Bachelors degree or higher,0.390050158
100k-149k,0.169282911,Bachelors degree or higher,0.209186754
100k-149k,0.183856423,Bachelors degree or higher,0.345639379
100k-149k,0.178397292,Bachelors degree or higher,0.35694807
100k-149k,0.1697143,Bachelors degree or higher,0.381552778
100k-149k,0.143373112,Bachelors degree or higher,0.525459524
100k-149k,0.16657283,Bachelors degree or higher,0.831601147
100k-149k,0.165214415,Bachelors degree or higher,0.40373815
100k-149k,0.100217459,Bachelors degree or higher,0.146076646
100k-149k,0.120523086,Bachelors degree or higher,0.178249077
100k-149k,0.178368445,Bachelors degree or higher,0.566255518
100k-149k,0.23746012,Bachelors degree or higher,0.357818208
100k-149k,0.150960946,Bachelors degree or higher,0.20822907
100k-149k,0.17188283,Bachelors degree or higher,0.457437329
100k-149k,0.132710489,Bachelors degree or higher,0.310682329
100k-149k,0.134198111,Bachelors degree or higher,0.277752356
100k-149k,0.191499204,Bachelors degree or higher,0.52297043
100k-149k,0.186251219,Bachelors degree or higher,0.312934444
100k-149k,0.161779039,Bachelors degree or higher,0.223661628
100k-149k,0.150308847,Bachelors degree or higher,0.297826777
100k-149k,0.18028724,Bachelors degree or higher,0.340876467
